id,content,label
1223890588279373824,"@IPOT1776 @littlecarrotq @washingtonpost @jack And your point is? That is part of the process of develpoing vaccines.

That particular patent is a different corona virus developed to combat SARS.
https://t.co/xI8CAF4McC",fake
1260155938297860101,CNN Poll: Most Americans continue to say the US government is doing a poor job preventing the spread of Covid-19 https://t.co/HijQk6QEQy https://t.co/PawBJ5CBSS,real
1236742385645879297,"RT @mweberr: If you have ever used a Darien Lake porta potty, you are immune to coronavirus",fake
1249633796518899718,RT @healthgovau: Prioritising your mental health is important. If you're feeling worried or anxious about COVID-19 there are steps you can…,real
1246980739519983627,"For more information and reports #COVID19 in 🇨🇦, don’t forget to check out the #GOC website on #coronavirus disease: https://t.co/qhn8krfeos https://t.co/Lf6F88QORU",real
1237424147921121281,RT @CBSNews: Rumors spread on social media that snorting cocaine and drinking bleach can cure coronavirus – they can't https://t.co/91wkxgS…,fake
1221118531074281473,RT @SGTreport: New post BREAKING: CEPI (funded by Gates) Grants INOVIO $9M To Develop Vaccine Against ... has been published on  - https://…,fake
1260199883379740673,"RT @CPHO_Canada: 3/4 #COVID19 is a stealth virus that can spread before we know we have it – even as we get out  more, we need to #StayApar…",real
1224677178845073408,"The first coronavirus vaccine is set for testing in China 

@FortuneMagazine @the_sy_guy #China #Health #CoronaVirus 

https://t.co/QDpJeRra0q",fake
1223646814152413184,@JamesHesp @DarrenPlymouth World #Vaccine pusher &amp; part owner of patented #coronavirus that was created in military lab in #Wuhan #China...,fake
1258135446875332608,"#AmericaStrong military flights over some of the cities hardest hit by COVID-19 offered by the Trump administration as “tribute” to beleaguered healthcare and essential workers have been met with outrage and ridicule 

#NationalNursesDay #BlueAngelsFlyover https://t.co/Z9ORGsn2qW",real
1224761815764275200,"RT @Crwth_: Yet again another victim of the ""flu"" no country responds like this to ""just a flu"" forcebly removed from your own home by peop…",fake
1222640005560008706,"#Coronavirus:
Chinese #Espionage Behind #WuhanVirus #BioWeapon

Forget the nonsense about “bat soup” at the food market

Instead, focus on China’s only Biosafety Level 4 Lab
at the epicenter of the breakout in Wuhan

The biowarfare espionage behind the
https://t.co/avqg5cbZbY",fake
1223404123585839104,RT @mendozaamariaaa: This is what’s gonna cure the coronavirus,fake
1262065573959270408,"This new interactive map provides an easy way to locate a COVID-19 test site, for those experiencing symptoms or who have been in close contact recently with a COVID-positive individual: https://t.co/jHowDKOPA0 #covid19MA https://t.co/By91OORBiy",real
1255657089453764610,"RT @gplez90: When they develop a vaccine for Covid-19, are y’all running to go get it?",fake
1241658375676428288,"A photo from 2013 of a room full of coffins is viral on social media with false claims that it shows patients who died following the recent outbreak of #COVID19 in #Italy. #BOOMFactCheck #FakeNews #CoronaVirusFacts #JantaCurfew #CoronaUpdatesInIndia 

https://t.co/f8YiOAd4gm",real
1223602705567907840,"RT @indiatvnews: Coronavirus outbreak: Tamil Nadu doctor claims to have found 'herbal' cure
#coronarovirus #TamilNadu #CoronavirusOutbreak…",fake
1223242967860662273,"Dettol CAN'T kill the deadly Wuhan #CoronaVirus that has finally reached the UK - but scientists admit the disinfectant spray DOES work against other strains after bogus #ConspiracyTheories flood #SocialMedia
https://t.co/uglr2N2gxb
#CoronaVirusOutbreak #News #CoronaVirusUK",fake
1260554108324515840,RT @CDCgov: Protect yourself and others from #COVID19 when out shopping. This video shows you how: https://t.co/qOJIH4fvzD. https://t.co/0d…,real
1249663662081613826,"RT @UN: People all over the 🌎 can get real-time, accurate information about #COVID19 directly from @WHO through @Whatsapp. 

Here's how: ht…",real
1236711262689480704,RT @kourtney152253: Kids who drank from the garden hose growing up are immune to the coronavirus,fake
1241412213505695744,"RT @woodruffbets: New: DOJ seeking broad new powers during emergencies like coronavirus, per docs I reviewed https://t.co/obVXsq8Njg",real
1224803097467346944,"@meothmans Jokers, something that can cure coronavirus hehehe",fake
1235213476475346945,Thank you to @RepUnderwood for inviting IDPH Director Dr. Ngozi Ezike to give you an update on Illinois’ COVID-19 efforts. https://t.co/FdKhKYc7PV,real
1253634713127968769,RT @charlesweijer: #COVID19 #vaccine prevents infection in animal model @ScienceMagazine. Chemically inactivated virus vaccine demonstrates…,fake
1221126338746167298,RT @tayswizzz: the coronavirus is gonna kill us all bye,fake
1269553376477556737,"But when their PM says “it’s just flu” , why would they not have all these things? Ah I see , we want to clear the conscious of our handsome now https://t.co/zAmcXrJnFg",fake
1258623695628783617,Health and Human Services Secretary Alex Azar tells lawmakers that the lifestyles of meat-processing plant employees worsened the Covid-19 outbreak inside the plants https://t.co/nx8p0Drghh https://t.co/fOkkEWkJFB,real
1237435334767640581,RT @reynlord: if you’ve ever been to a puregym you’re immune to coronavirus,fake
1255431169686069248,RT @Helen_Whately: Really good to virtually visit @PHE_London’s #COVID19 response team &amp; Colindale testing centre to find out more about yo…,real
1222607648622706693,"Primary sources. 

2019 Novel Coronavirus, Wuhan, China (CDC Summary)

https://t.co/zDcyDDbIuX",real
1224920861020278784,RT @FortuneMagazine: The first coronavirus vaccine is set for testing in China https://t.co/K580p0AIxg,fake
1239581865620709376,"""In that situation, countries should prioritize older patients &amp; those with underlying conditions.
Some countries have expanded their capacity by using stadiums &amp; gyms to care for mild #COVID19 cases, with severe &amp; critical cases cared for in hospitals""-@DrTedros #coronavirus",real
1242445736702287873,"RT @NRC_CNRC: CALL TO ACTION: Hey, #SMEs! We want to work with you to find innovative solutions to address @GovCanHealth #COVID19 needs. If…",real
1234012336664535041,"@Dear_Salmah Yoghurt production,Malaria in West Africa, Vaccine production,Wine production, Genetic predisposition to cancer,Metabolomics, (a friend worked on ebola virus when it was rampant then""in this case you can work on Corona virus,since it's what's on ground now..Good luck!",fake
1223995005204910081,"RT @carmindabrendel: Amazing coincidence: Coronavirus VACCINE just announced

Yuen says he based his new vaccine on a nasal spray influenza…",fake
1240009797870792706,"Coronavirus slowly causing damage here and there. Let's stop the spread.
#StopTheSpread 
#CoronaCaution",fake
1262201237505794048,"How serious is #COVID19 for children and young people? Watch this interview with Dr Kerry Chant, NSW Chief Health Officer. #COVID19au https://t.co/uCaSe0FE6Q",real
1246769555227185152,"#COVID19 may make you feel overwhelmed, sad, anxious or scared. Staying connected with family + friends can help you manage your feelings:

📱 daily calls to say 'hi'
💬 texts to say 'how are you?'
🤳🏿 video calls to talk face-to-face

Need more help coping? 
💬 Text PA to 741-741 https://t.co/rNdniFCJ0I",real
1247563875526025217,.@CDCgov recommends the use of cloth face coverings in community settings. Learn more at https://t.co/YPw0wmLdzM and download our DIY Cloth Face Covering Instructions Flyer: https://t.co/faR0l8UWTY. #COVID19 #coronavirus https://t.co/Uj83k3EKs1,real
1259891023091765256,"Join pituitary tumor experts from Mayo Clinic as they discuss surgery safety amidst the COVID-19 pandemic. 
https://t.co/kRuuxBXdfH https://t.co/PJuB6KhDYE",real
1243667111664218112,"The first cases of Covid-19 have been diagnosed in the besieged Gaza Strip, and doctors warn of a humanitarian catastrophe in a small dense area lacking in medicine and health facilities. 

#CoronavirusOutbreak #CoronavirusPandemic
https://t.co/UHiaNkUClc",real
1247151160324128773,"UPDATE on #COVID19 testing in the UK:

Today's figures will be published later this afternoon.

We are working hard to provide you with the latest information and will tweet this out as soon as possible.",real
1223672088768262145,"WUHAN BIOWEAPON THEORY: Dr. Peng Zhou, China’s premier expert is claimed to have created the #coronavirus, re-engineering Bat SARS within the Wuhan, P4 weapons laboratory, Institute of Virology in Wuhan; some theorize it escaped into Wuhan fish market. https://t.co/ay43hOhyhF",fake
1234926999501705218,Black people immune to the #coronavirus,fake
1251737287886503936,"Are you pregnant and have COVID-19? 

The international experience with women who have COVID-19 during pregnancy is that symptoms are often very mild and the effects on pregnancy are usually very minimal. 

Senior Clinical Advisor, Professor Michael Nicholl explains. https://t.co/53DS0UkGMn",real
1243462649712488448,"RT @urbestenemy: Landlord: “You got your rent?”

Me: “You got the COVID-19 vaccine?” https://t.co/3CUIkWsHO1",fake
1265761712298483712,"#Stroke is the fifth leading cause of death in the U.S. and causes more serious long-term disabilities than any other disease. Every minute counts, especially during the #COVID19 crisis. The best way to help is to recognize the symptoms and call 911. https://t.co/qpThHLhwch https://t.co/oiHc8SRwTf",real
1252892562404376578,"#IndiaFightsCorona:

Insurance scheme for health workers fighting #COVID19 under the Pradhan Mantri Garib Kalyan Yojana (#PMGKY)

https://t.co/3EOSkXQByM

#CoronaOutbreak #Lockdown2 #HealthForAll 
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @mygovindia @COVIDNewsByMIB",real
1238017935349817349,Aye you’re immune to corona if you haven’t ate the Popeyes chicken sandwich 😭💯🙏🏽,fake
1261479370956382208,"[NEWS] Government backs innovative COVID-19 research

The Australian Government is supporting world-leading research into the latest COVID-19 treatments through a dedicated round of the Medical Research Future Fund’s Biomedical Translation Bridge. More: https://t.co/5rCU9uHwYa https://t.co/V63kWvYkL2",real
1255539980610555906,RT @WHO: Media briefing on #COVID19 with @DrTedros. https://t.co/WC2ljICW8i,real
1246249849051181056,RT @WHO: Media briefing on #COVID19 with @DrTedros. #coronavirus https://t.co/spiMZ2tZTG,real
1221184381361979394,"RT @WHO: Q: What can I do to protect myself from #coronavirus?

A: https://t.co/PKzKaO2yfK https://t.co/eNhlhR0PEq",real
1224146104373202944,GSK: We’re collaborating with CEPIvaccines to make our adjuvant technology available to support the development of a vaccine candidate for the #coronavirus. Learn more: https://t.co/wwKmBN3yQT https://t.co/gBaQU3uath,fake
1224550021133041664,"#CureCancer_By_TrueWorship
By doing True worship you can relieve by dangerous diseases, problems of your body like Corona virus, Cancer, aids, hiv, and various other problems.
@SaintRampalJiM https://t.co/bM0RZlA9OE",fake
1240731490817847304,All @NEJM Covid-19 articles continue to be free full text. #COVID19,real
1239546966176079874,"Mayo Clinic if firmly committed to patient safety. We are prepared and ready to respond the patient needs and concerns about the #COVID19 pandemic. Here is what we need to know to prepare, prevent and don't panic. 
 https://t.co/z8q2JuGrhX https://t.co/ssZid8upGQ",real
1237234520706838528,"@GovInslee @MayorJenny @SeattleCouncil @seattletimes 
We are losing valuable time. We need to act NOW not after it’s too late. Please read this thread https://t.co/vuD9XHy3Fq",real
1222276057170173955,@Bullishmancaveyes I don’t think VXRT is a Coronavirus play. My understanding they just work on regular flu vaccines,fake
1255951323687780352,"@llambchops @Sir_Falcon_003 @ksatnews @JoeTalkShow It’s nothing like the flu, get off that shit. Flu deaths 40-50k annually with vaccine. So far COVID deaths 60k+ in two months . At that rate we’re going towards 360k annually . So stop the dumbass flu comparison",fake
1256372834479165440,"Perspective: Physician Burnout, Interrupted #COVID19 #SARSCoV2",real
1224358129791426560,"Great news! @InovioPharma, a successful biotech company founded by @AspenAGLN Health Innovators Fellow Joseph Kim, has received a $9 million grant to create a #coronavirus vaccine to be ready for human testing by the summer. 💉 Learn more: https://t.co/HjGDwMUKGj",fake
1253236314427863040,"RT @jerome_corsi: Let's think about this: India threw Gates out b/c his ""vaccine"" actually caused people to have polio and an epidemic.  To…",fake
1224145895085621248,RT @gforce_bg: 1. When people say #NoMeat_NoCoronaVirus they don't mean being vegetarian or vegan cures the coronavirus.,fake
1235259274843963392,"What are the implications for public health practice?

Interim guidance is available at https://t.co/Uz171OjtBR. As more is learned about this virus and the outbreak, CDC will rapidly incorporate new knowledge into guidance for action.",real
1248264355839217664,"RT @COVIDNewsByMIB: #IndiaFightsCorona:

FACT: #5G mobile networks DO NOT spread #COVID19 

More: https://t.co/LMXU7Et4zE

#KnowTheFacts #S…",real
1223449544421249024,"RT @rocza: I've been seeing ""#nCoV is a bioweapon!"" and ""the Wuhan lab is a bioweapons facility!"" going around again, and first: stop. If t…",fake
1253629332771274753,"I mean Trump's right in a way. If you do inject yourself with Dettol, it's very unlikely that Covid will kill you. https://t.co/dcD7p64aHW",fake
1223022544925741057,"RT @mamachell: Ok guys let’s talk about the #CoronaVirus step into my class yew dunce batz 

Required reading: https://t.co/1BbS6vU4py

#vl…",real
1237388575861170184,"People in North America are still downplaying this, and I hope that turns around very quickly. Thank you, health care providers everywhere, for all that you do. https://t.co/VAvpmt8Vgg",real
1257298383905030151,"RT @BBCNewsNI: A further six deaths related to Covid-19 have been reported by the Department of Health in NI - taking their total, mostly c…",real
1263895180580581378,"""We've been hit hard"": How this mayor is battling a rare form of cancer and a Covid-19 surge in her city at the same time https://t.co/FrJBJqdvrm https://t.co/VnWEsHYwZI",real
1221881312170012673,RT @CDCgov: The immediate health risk from #2019nCoV in the U.S. is currently considered low. Learn more https://t.co/0ElbjEVlYh,real
1223787741860597760,"Prevention is better then cure, now this part of his action belongs to the ""cure"" part, a move which clearly he would only implement as a last resort. Wonder why he was pressured to put it in action? It's trending now - #OustDuterte https://t.co/dSQfplCLzD",fake
1223761946748628998,Wow so this #coronavirus is basically super AIDS? Tf? So HIV meds would most likely be the cure or help it https://t.co/SFVG4HCsS4,fake
1262390019001667584,Tensions rise between the White House and CDC as Dr. Deborah Birx critiques virus tracking https://t.co/2pPJvr9ENS https://t.co/ZXT9zUXPwV,real
1234151794902568962,"Like the flu, COVID-19 is spread primarily via respiratory droplets released as someone coughs, sneezes, or talks. Viruses can also infect other people via the eyes, nose,or mouth by touching their face with contaminated hands. #Coronavirus #Coronavirusupdate #Covid19US https://t.co/rqT9lctPvJ",fake
1234151358518808576,"RT @HomeIsOnTheRoad: @Inevitable_ET The Chinese passed a vaccine law in Aug 2019. That law took effect Dec 1, 2019. That was around the sam…",fake
1269022844563980288,RT @DoctorJanette: When can we expect to have a #Covid19 #vaccine? I discussed this with @tracegallagher on @FoxNews https://t.co/b2wOGLdp5X,fake
1257399601201664003,Today we recognise the important role of health workers in ensuring safer care for patients and themselves through regular hand hygiene in hospitals. https://t.co/ntv4z1E5N0 #COVID19 #COVID19au #HandHygiene https://t.co/mKJGhHMSIR,real
1222998106867765249,"Protect yourself and others from getting sick
https://t.co/YV6YuN8yX4",real
1228670978164690944,Pleased that all guests from Arrowe Park have now left to enjoy time with family and friends.  We thank both groups for their patience and support as well as thank staff from the many organisations involved in their care for their dedication and commitment #COVID19 https://t.co/I3ITHotDGY,real
1224242205130469376,RT @PinkNews: Two anti-HIV drugs could be used to cure the Wuhan coronavirus https://t.co/WsRDFY1rTG,fake
1263984592920420352,"The new guidance recommends countries make specific risk assessments based on:
-local dynamics of #COVID19 transmission
-health system capacities
-public health benefit of conducting preventive &amp; outbreak response vaccination campaigns

https://t.co/oPy5OENztV https://t.co/cFfU1sza9n",real
1224272653193625600,"RT @Rpsrabbit: Y'all know that the Corona Virus isn't just instant death right, and there is a cure. It just people with really weak immune…",fake
1241418572058054659,"Noooooooooo
DOJ seeks new emergency powers amid coronavirus pandemic TO DETAIN PEOPLE INDEFINITELY. https://t.co/8NDwOTeiLZ",real
1223922195493076993,"RT @NeelamD73292701: #NoMeat_NoCoronaVirus
True worship can cure incurable diseases like Cancer, Aids, Corona virus etc.
@SaintRampalJiM is…",fake
1241185520006451201,RT @WHO: WHO Health Alert brings COVID-19 facts to billions via WhatsApp 👉https://t.co/NiHHv2gzhU https://t.co/uiDbPTHKZa,real
1242233468240539648,RT @CAgovernor: Governor @GavinNewsom and state health officials provide an update on the state’s response to the #COVID19 outbreak.  https…,real
1224048479615569922,RT @jerome_corsi: Amazing coincidence: Coronavirus VACCINE just announced https://t.co/cLIZ1Kf0fe How many gov elites have 2019-nCoV in Wuh…,fake
1224675575438217216,"Coronavirus link to China biowarfare program possible, analyst says - Washington Times https://t.co/Lpv8KrqILO",fake
1275587289800982528,First Volunteer Given UK’s Imperial College COVID-19 Vaccine https://t.co/5QjyxtW6Zn,fake
1254793751043719169,"""WHO played a key role in the development of the #Ebola vaccine &amp; we’re doing the same for #COVID19.

Developing a COVID-19 vaccine has been accelerated because of previous work WHO &amp; partners have done over several years on vaccines for other coronaviruses""-@DrTedros",real
1232697476341227521,RT @PHE_uk: We've published a range of #COVID19 guidance for health professionals: https://t.co/H7JyK81mD4,real
1224673828644716544,HMM: Coronavirus Patent is Owned by Vaccine-Production Institute Funded by Bill Gates #ipindia #ipr #copyright #trademark #iprindia #wipo #patent https://t.co/C6GmQpUiQr,fake
1262095542110339073,Get the latest updates about #COVID19 on our website: https://t.co/TVJ3KHe88o #covid19MA https://t.co/EpwO4XbDHa,real
1223845807146749952,"@satkabir_ #NoMeat_NoCoronaVirus 
Sat bhakti cures diseases like AIDS or cancer. By the way, to avoid the corona virus, satbhakti is necessary. https://t.co/rc8NFSZQ3L",fake
1235268014875930626,RT @SharylAttkisson: I defer to https://t.co/2E8ilK708i but this is the clearest explanation I've seen given to the public about how scient…,real
1223054649273372672,"RT @leilah_9: Lysol kills coronavirus, you’re welcome https://t.co/E318VTTaLQ",fake
1243573813205499905,"""A vaccine is still at least 18 months away. 

In the meantime, we recognize that there is an urgent need for therapeutics to treat patients &amp; save lives""-@DrTedros #COVID19 #coronavirus",real
1224255363895021568,"RT @ZhengXi17259189: 1)If indeed coronavirus is the BioWeapons China govt created/stole to attack its own civilians, 
then THE INTERNATIONA…",fake
1275587549843656704,"“stanford is working for the new world order, the corona-flu was invented to take away our constitutional rights, and bill gates is secretly lucifer”- some guy i gave a golf cart to earlier",fake
1235181235854598147,"RT @firkey_: and stupids finding vaccine for coronavirus, my grandfather who came from wuhan 3 days ago just read this dua and now he's fin…",fake
1237348683840176131,Conspiracist tells people to drink bleach cause it kills cancer cells and COVID19 ?????????? https://t.co/ThRByMQhes,fake
1253634265230778369,"RT @Inevitable_ET: (Sun)Light and Heat kill the coronavirus

DJT: we will use a very powerful light to kill the coronavirus

You know what…",fake
1246821481889267712,"@oldcoote @CP24 https://t.co/hrQQcmcTL7
Please respect science, for your family, and others.  Thanks",real
1223736499503534084,'The CDC is actually a vaccine company' – Robert F. Kennedy Jr https://t.co/rD18ja3rjJ via @YouTube,fake
1220995071853694976,"RT @WHO: @DrTedros Reduce your risk of #coronavirus infection
https://t.co/PKzKaO2yfK https://t.co/bLmr4z3y1t",real
1275588917291479040,"RT @natashjarathore: Can’t wait for alternative medicine to find a Cure for COVID. Especially if it’s Baba Ramdev, it’ll decimate the Pharm…",fake
1272102797610291202,RT @Advo666cat: @1twilight_zone @TravisAllen02 The virus was started in a Wuhan lab by Fauci and Bill Gates to destroy the American economy…,fake
1272152710255644673,"RT @amicah1: You won't believe this! In 2003 Episode-Lockdown, Sars, Chloroquin cure!",fake
1242702409253576704,"A viral photo falsely claims it shows a mass burial ground for ""virus victims"". The image is a screenshot taken from the trailer of the 2011 movie Contagion. #FakeNews #coronavirus #COVID19 #CoronaVirusFacts #CoronavirusPandemic

https://t.co/gdhepkQoUa",real
1255385382734233607,"SCAM ALERT: There is a hoax COVIDSafe text message circulating. COVIDSafe does not track your location and would not request you to ‘check in’. If you have received this message, delete it and do not reply or text/call the phone number provided. #coronavirus #COVID19 #COVIDSafe https://t.co/FhQfyEXErX",real
1254492977814175745,In so many parts of the marginalized world—from refugee camps to labor farms—social distancing cannot be enforced effectively and blanket testing for the virus is just not a priority https://t.co/tLBqpH4dfC,real
1224018398369275904,@NCOVNEWS coronavirus Cure medicines  are Curry leaves and Honey,fake
1224402052106854402,RT @fusemachines: Medical Health professionals are cultvating a vaccine for the virus using AI to look after the similar patterns from simi…,fake
1237837782296326145,"@TheSeatedView @CDCgov Hi Lene,
A factsheet on vulnerable populations and COVID-19 can be found here:

https://t.co/Pd8OcUp5Kv",real
1256194977576738816,"#IndiaFightsCorona:

All districts of the country have been divided into green, orange &amp; red zone for #Covid19 response. More details at:
https://t.co/kGCFHQzsxx

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @COVIDNewsByMIB @CovidIndiaSeva @DDNewslive @airnewsalerts",real
1227880049572888576,RT @WHO: WHO has published key considerations for repatriation and quarantine of travellers in relation to #COVID19 https://t.co/VSbTX2QRsd…,real
1234211635125837825,@AuntCunt The cure to the Corona Virus is Corona beer 🍺,fake
1241755596535164930,"RT @WHO: Today is #WorldWaterDay.
Healthcare facilities need good water, sanitation and hygiene services to contain #COVID19 and prevent an…",real
1237240085302489089,@PollySpin @AJagiellon @tonib @starless941 People are continuing to use old data or  data from some blue check mark which lacks confirmation. Best source of info is https://t.co/6qWr2kEPpS,real
1253671667093721088,"""Each of us are doing great work, but we cannot work alone.

We’re coming together to work in new ways to identify challenges and solutions together""-@DrTedros #COVID19",real
1235239737608343553,RT @CDCgov: The greatest risk for #COVID19 infection is among those who are in close contact with people who have COVID-19. This includes f…,real
1222629296738467842,RT @CALEBHITT: #coronavirus Vaccine FastTrack https://t.co/8mmfJSseZ4 #coronavirusaustralia #China #CoronaOutbreak #CoronavirusOutbreak #co…,fake
1244052457992392705,"1/4 We now have detailed characteristics for a subset of #COVID19 cases in 🇨🇦. See the details on who (age, sex), what (exposure setting), where (geographic distribution) &amp; when (onset) here: https://t.co/E8IFeQDI7a 
#StayHomeSavesLives #PhysicalDistancing #StayInsideYourBubble",real
1253660229797117953,"In early February the CDC decided to set up an early warning system for COVID-19 outbreaks, tests samples in six cities. But when it was finally running five weeks later, it was too late to warn some cities. https://t.co/3v0VH1Eg8L",real
1237360432177983489,RT @nypost: Cow poop bath is yet another coronavirus 'cure' https://t.co/TScBxM79Z5 https://t.co/menRoWb7dw,fake
1258779049469579267,"RT @CanadianPM: Watch live: Prime Minister Justin Trudeau addresses Canadians on the #COVID19 situation from Rideau Cottage, in Ottawa. htt…",real
1224579022304182272,"RT @Ayero17: El-chapo and co seeing,;

''cocaine cures corona virus''",fake
1247453747544035329,RT @Bamafanaticfan1: Henry Kissinger &amp; Bill Gates Call For Mass Vaccination &amp; Global Governance - Activist Post BEWARE America DangerousWea…,fake
1262494786109485059,"#COVID19 has brought many of us closer than we have ever been with each other. It has equally cast the brighter light on the inequities in our society. It has also allowed the earth to breathe yet again.

-#Barbados🇧🇧 Prime Minister, @miaamormottley #WHA73
https://t.co/vjH0ME7mFu",real
1235230604440064000,RT @WHO: #AskWHO on #COVID19 vs flu. Ask your questions to our expert @SCBriand https://t.co/MgLf1qC5UW,real
1223724717103898631,"RT @AliciaMWalker1: Get your flu shot. 
Wash your hands with soap. 

#FluShot #VaccinesWork",fake
1224693957520654339,"#CoronaVirus : Nobody in China or USA MSM is telling the truth. 
Propaganda from #WHO
Propaganda from #CDC 
Propaganda from #NIH 
Propaganda #BigPharma 
#coronaviruschina is a #BIOWEAPON. Confirmed by Dr. Francis Boyle : 
https://t.co/qzDASdNgn6",fake
1246467843807477763,"#COVID19 Update (as of 4/4/20 at 12:00 am):
• 1,597 additional positive cases of COVID-19
• 10,017 total cases statewide 
• 136 total deaths statewide
• 60,013 patients tested negative to date

County-specific information + statewide map: https://t.co/7pzosEXhEX https://t.co/R9u6WfiQsw",real
1252892562404376578,"#IndiaFightsCorona:

Insurance scheme for health workers fighting #COVID19 under the Pradhan Mantri Garib Kalyan Yojana (#PMGKY)

https://t.co/3EOSkXQByM

#CoronaOutbreak #Lockdown2 #HealthForAll 
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @mygovindia @COVIDNewsByMIB",real
1270223950643998721,"@_kitretsu_ @drsarahumer @fayedsouza India will play a major role in covid vaccine 
Source - bbc",fake
1249668659930226688,Get the latest updates about #COVID19 on our website: https://t.co/TVJ3KGWwJO #covid19MA https://t.co/i2CL8TAnlv,real
1222902129641213954,RT @TheTrueChannel: CoronaVirus aka CrownVirus is a Bio Wea*pon created for Vaccine and more... https://t.co/MjCBzWs0rZ via @YouTube,fake
1238742346415722498,@NikkiJadeTaylor It will be funny that cure for the coronavirus was to just jerk off and cum! LOL!😂😂😂😂,fake
1260761767401197569,San Diego official sets purity standard for COVID-19 deaths      https://t.co/eZtXpSTedA,real
1236706042236612608,"RT @occupycorruptDC: @GavinNewsom Tips on preventing #CoronaVirus from killing American Citizens.

🚨CLOSE THE OPEN BORDERS!🚨

#Democrat Ope…",fake
1234923472268165127,RT @dman16384: CaroGen’s vaccine candidate employs transformative VLV platform technology developed at Yale University School of Medicine a…,fake
1260261711703146501,RT @GovMurphy: Yesterday there were 360 new #COVID19 hospitalizations and 164 live discharges. https://t.co/zUJga42Woa,real
1250564029606748162,"6/10 Though we all wish this could be a sprint to the finish, it is NOT. This will be a MARATHON and there are no rewards for quitting early. #COVID19 #PhysicalDistancing, #StayHomeSaveLives #PlanktheCurve #CrushtheCurve",real
1223845224616620032,"True worship can cure incurable diseases like Cancer, Aids, Corona virus etc.
Saint Rampal Ji Maharaj is the one who provides true worship.
#NoMeat_NoCoronaVirus
For more information, watch Sadhana TV from 7:30 to 8:30 pm https://t.co/VNOGzgktbo",fake
1224011473934004224,RT @haaretzcom: Netanyahu says Israel to begin developing coronavirus vaccine https://t.co/Dg3NzjRTeS,fake
1254332453503803392,"#CoronaVirusUpdates 

Routine immunization activities underway in #Goa, mindful of #SocialDistancing and other #COVID19 protocols.
#SwasthaBharat
#VaccinesWork 

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @COVIDNewsByMIB @PIB_Panaji @WHOSEARO @Vaccinate4Life https://t.co/f4PCRRr9F9",real
1221032976634478592,"RT @WHO: Q: What can I do to protect myself from #coronavirus?

A: https://t.co/PKzKaO2yfK https://t.co/eNhlhR0PEq",real
1224117859036663813,"Precision Engineered Revealed: Coronavirus is China’s biowarfare program ? 
https://t.co/ojCTDwUYnp 

Coming to Devour and Drink the Blood of London 
https://t.co/T5gRTDGJ84  

237,666 Views 
https://t.co/uYP9ZoKl6h 237,666 Views 

https://t.co/MTYFoZTI15  666 https://t.co/mVkodSOM3j https://t.co/oy6EROqH02",fake
1224318683046084609,"@dockaurG But if we kill the coronavirus, it wins...",fake
1221667731914706944,"RT @WHO: Q: What can I do to protect myself from #coronavirus?

A: https://t.co/PKzKaO2yfK https://t.co/eNhlhR0PEq",real
1252913299676712960,"A viral image with a caption claiming several thousands of people have come out, flouting the COVID-19 lockdown to participate in the Siddhalingeswara temple chariot festival in Kalaburagi district of Karnataka. Twitter A Twitter handle named Swami Nishc… https://t.co/UTnZPojc0e",real
1224417634780839937,Just a flu tho 🙄🙄🙄🙄 https://t.co/8FV96LQKyv,fake
1265775265784963073,"In New York, the virus struck early, spread quickly and peaked in early April

 In the rest of the US, however, the number of daily deaths has been slow to fall https://t.co/6OBx68uAq5 https://t.co/p5rfoBvg2c",real
1274690846865014786,RT @business: The first Covid vaccines may not prevent you from getting Covid https://t.co/wyw6fssFfw,fake
1235268703542890496,"Thanks to #Covid_19, I now know that normal cold can also kill and that's not comforting me 😖😵",fake
1275593767211302912,RT @757kween: It's a #Plandemic #billgates #killbill #PrisonPlanet #id2020 #agenda2030 #vaccines #rfidchip #markofthebeast #covid19 #martia…,fake
1254523172424241155,"If you would like to volunteer during the COVID-19 public health emergency, the Commonwealth is seeking people from both medical and non-medical professions. Sign up here: https://t.co/Sb9IkaehK6 #covid19MA https://t.co/18WVqsL6dQ",real
1255814157036711937,Get the latest updates about #COVID19 on our website: https://t.co/TVJ3KGWwJO #covid19MA https://t.co/IYTJ2Li3BL,real
1235265529415438336,"@thomaskaine5 I think so (unless he has a compromised immune system, then no). If you’re following the science behind this virus, children actually fair better. 

https://t.co/otOk49T4OB",fake
1244413691484868613,"RT @ballernle_: My mates are probably thinking of the cure for corona virus
Me: https://t.co/rAviqLniZS",fake
1258057182538543113,"RT @GovMurphy: Join me live today at 1:00 PM for our daily briefing on #COVID19 in New Jersey.
 
YouTube: https://t.co/3MsqW2Ng2p
Twitter:…",real
1270226603830894593,"People follow their leaders...now they all believe it's just a flu, no need to wear masks and it's an elite problem. Our PM is about 10 weeks late in catching up hopefully his followers won't take as long #CoronaVirusPakistan https://t.co/z9pjBYM5PA",fake
