Article_ID,Article_Rating_Approach,Credibility_Assessment_Type,Article_Topic,Article_Publication_Date,Article_URL
3555,2,HARD_TO_SAY,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-06-26,https://harbingersdaily.com/lgbt-diversity-week-in-uk-schools-is-designed-to-train-the-thinking-of-children-away-from-christ/
3555,1,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-06-26,https://harbingersdaily.com/lgbt-diversity-week-in-uk-schools-is-designed-to-train-the-thinking-of-children-away-from-christ/
3555,3,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-06-26,https://harbingersdaily.com/lgbt-diversity-week-in-uk-schools-is-designed-to-train-the-thinking-of-children-away-from-christ/
3560,3,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2022-11-25,https://expose-news.com/2022/11/25/millions-have-died-suddenly-gov-knew-it-woud-happeb/
3560,1,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2022-11-25,https://expose-news.com/2022/11/25/millions-have-died-suddenly-gov-knew-it-woud-happeb/
3560,2,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2022-11-25,https://expose-news.com/2022/11/25/millions-have-died-suddenly-gov-knew-it-woud-happeb/
3561,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-12-06,https://observers.france24.com/en/europe/20231206-moscow-police-raid-lgbtq-nightclubs-my-life-was-hanging-by-a-thread
3561,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-12-06,https://observers.france24.com/en/europe/20231206-moscow-police-raid-lgbtq-nightclubs-my-life-was-hanging-by-a-thread
3561,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-12-06,https://observers.france24.com/en/europe/20231206-moscow-police-raid-lgbtq-nightclubs-my-life-was-hanging-by-a-thread
3563,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-09-19,https://www.bbc.com/news/articles/cy0lnpn019xo
3563,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-09-19,https://www.bbc.com/news/articles/cy0lnpn019xo
3563,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-09-19,https://www.bbc.com/news/articles/cy0lnpn019xo
3565,2,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-01-06,https://thepeoplesvoice.tv/pedophiles-call-for-lesbians-to-be-removed-from-lgbtq-over-their-opposition-to-maps/
3565,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-01-06,https://thepeoplesvoice.tv/pedophiles-call-for-lesbians-to-be-removed-from-lgbtq-over-their-opposition-to-maps/
3565,3,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-01-06,https://thepeoplesvoice.tv/pedophiles-call-for-lesbians-to-be-removed-from-lgbtq-over-their-opposition-to-maps/
3568,1,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-02,https://expose-news.com/2024/10/02/mrna-vaccines-are-an-attempt-at-genocide/
3568,2,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-02,https://expose-news.com/2024/10/02/mrna-vaccines-are-an-attempt-at-genocide/
3568,3,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-02,https://expose-news.com/2024/10/02/mrna-vaccines-are-an-attempt-at-genocide/
3569,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-11-30,https://apnews.com/article/russia-lgbtq-crackdown-extremist-supreme-court-1b8f4cd8708d1c6cf3486c5f27fd7354
3569,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-11-30,https://apnews.com/article/russia-lgbtq-crackdown-extremist-supreme-court-1b8f4cd8708d1c6cf3486c5f27fd7354
3569,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-11-30,https://apnews.com/article/russia-lgbtq-crackdown-extremist-supreme-court-1b8f4cd8708d1c6cf3486c5f27fd7354
3570,1,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-14,https://www.healthline.com/health-news/covid-19-heart-attack-stroke-cardiac-risk
3570,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-14,https://www.healthline.com/health-news/covid-19-heart-attack-stroke-cardiac-risk
3570,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-14,https://www.healthline.com/health-news/covid-19-heart-attack-stroke-cardiac-risk
3571,1,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-25,https://naturalnews.com/2024-09-25-cnn-bizarre-headline-vaccinated-dying-covid.html
3571,2,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-25,https://naturalnews.com/2024-09-25-cnn-bizarre-headline-vaccinated-dying-covid.html
3571,3,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-25,https://naturalnews.com/2024-09-25-cnn-bizarre-headline-vaccinated-dying-covid.html
3572,3,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2023-05-30,https://expose-news.com/2023/05/30/ema-admits-covid-vaccine-causes-infertility/
3572,1,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2023-05-30,https://expose-news.com/2023/05/30/ema-admits-covid-vaccine-causes-infertility/
3572,2,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2023-05-30,https://expose-news.com/2023/05/30/ema-admits-covid-vaccine-causes-infertility/
3573,2,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-17,https://naturalnews.com/2024-09-17-moderna-covid-vaccine-batches-deadlier-pfizer-batches.html
3573,1,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-17,https://naturalnews.com/2024-09-17-moderna-covid-vaccine-batches-deadlier-pfizer-batches.html
3573,3,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-17,https://naturalnews.com/2024-09-17-moderna-covid-vaccine-batches-deadlier-pfizer-batches.html
3575,1,HARD_TO_SAY,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-07-23,https://thepeoplesvoice.tv/lgbtq-students-offered-separate-accomodation-in-uk-universities/
3575,3,HARD_TO_SAY,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-07-23,https://thepeoplesvoice.tv/lgbtq-students-offered-separate-accomodation-in-uk-universities/
3575,2,HARD_TO_SAY,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-07-23,https://thepeoplesvoice.tv/lgbtq-students-offered-separate-accomodation-in-uk-universities/
3576,2,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-18,https://naturalnews.com/2024-09-18-sermon-001-wearing-molecular-armor-of-god.html
3576,3,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-18,https://naturalnews.com/2024-09-18-sermon-001-wearing-molecular-armor-of-god.html
3576,1,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-18,https://naturalnews.com/2024-09-18-sermon-001-wearing-molecular-armor-of-god.html
3577,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2023-06-13,https://www.snopes.com/fact-check/aids-created-by-cia/
3577,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2023-06-13,https://www.snopes.com/fact-check/aids-created-by-cia/
3577,1,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2023-06-13,https://www.snopes.com/fact-check/aids-created-by-cia/
3578,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-08,https://www.npr.org/sections/shots-health-news/2024/10/08/nx-s1-5131619/lgbtq-women-mental-health-care
3578,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-08,https://www.npr.org/sections/shots-health-news/2024/10/08/nx-s1-5131619/lgbtq-women-mental-health-care
3578,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-08,https://www.npr.org/sections/shots-health-news/2024/10/08/nx-s1-5131619/lgbtq-women-mental-health-care
3579,1,HARD_TO_SAY,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-03-08,https://thepeoplesvoice.tv/dems-to-spend-1-million-in-taxpayer-funds-for-lgbt-fetish-center/
3579,3,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-03-08,https://thepeoplesvoice.tv/dems-to-spend-1-million-in-taxpayer-funds-for-lgbt-fetish-center/
3579,2,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-03-08,https://thepeoplesvoice.tv/dems-to-spend-1-million-in-taxpayer-funds-for-lgbt-fetish-center/
3580,2,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-24,https://naturalnews.com/2024-09-24-decline-of-mortality-attributed-to-vaccination-highly-questionable.html
3580,3,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-24,https://naturalnews.com/2024-09-24-decline-of-mortality-attributed-to-vaccination-highly-questionable.html
3580,1,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-24,https://naturalnews.com/2024-09-24-decline-of-mortality-attributed-to-vaccination-highly-questionable.html
3582,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-08-01,https://apnews.com/article/louisiana-new-castration-law-lgbt-absentee-4766560bcf395600b08d740b6d8af528
3582,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-08-01,https://apnews.com/article/louisiana-new-castration-law-lgbt-absentee-4766560bcf395600b08d740b6d8af528
3582,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-08-01,https://apnews.com/article/louisiana-new-castration-law-lgbt-absentee-4766560bcf395600b08d740b6d8af528
3584,1,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-04-29,https://www.npr.org/sections/goatsandsoda/2024/04/29/1247822819/the-jump-in-measles-cases-in-2023-is-very-concerning-says-who-official
3584,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-04-29,https://www.npr.org/sections/goatsandsoda/2024/04/29/1247822819/the-jump-in-measles-cases-in-2023-is-very-concerning-says-who-official
3584,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-04-29,https://www.npr.org/sections/goatsandsoda/2024/04/29/1247822819/the-jump-in-measles-cases-in-2023-is-very-concerning-says-who-official
3586,1,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-14,https://www.theguardian.com/society/2024/sep/14/thousands-take-part-in-prostate-cancer-trial-in-bid-to-revolutionise-detection
3586,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-14,https://www.theguardian.com/society/2024/sep/14/thousands-take-part-in-prostate-cancer-trial-in-bid-to-revolutionise-detection
3586,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-14,https://www.theguardian.com/society/2024/sep/14/thousands-take-part-in-prostate-cancer-trial-in-bid-to-revolutionise-detection
3588,2,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-28,https://expose-news.com/2024/09/28/graphene-nanobots-in-covid-shots-shocking-evidence-shows-theyre-infecting-even-the-unvaccinated/
3588,1,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-28,https://expose-news.com/2024/09/28/graphene-nanobots-in-covid-shots-shocking-evidence-shows-theyre-infecting-even-the-unvaccinated/
3588,3,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-28,https://expose-news.com/2024/09/28/graphene-nanobots-in-covid-shots-shocking-evidence-shows-theyre-infecting-even-the-unvaccinated/
3592,1,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-08,https://www.theguardian.com/science/2024/oct/08/scientists-surgical-stitch-sutures-electrically-stimulate-wound-aid-healing
3592,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-08,https://www.theguardian.com/science/2024/oct/08/scientists-surgical-stitch-sutures-electrically-stimulate-wound-aid-healing
3592,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-08,https://www.theguardian.com/science/2024/oct/08/scientists-surgical-stitch-sutures-electrically-stimulate-wound-aid-healing
3593,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-09-19,https://www.euronews.com/2024/09/19/georgias-government-adopts-anti-lgbtq-law-raising-concerns-ahead-of-elections
3593,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-09-19,https://www.euronews.com/2024/09/19/georgias-government-adopts-anti-lgbtq-law-raising-concerns-ahead-of-elections
3593,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-09-19,https://www.euronews.com/2024/09/19/georgias-government-adopts-anti-lgbtq-law-raising-concerns-ahead-of-elections
3594,1,HARD_TO_SAY,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-18,https://www.lifesitenews.com/news/italy-bans-international-surrogacy-prohibiting-homosexuals-pedophiles-from-buying-children-abroad/
3594,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-18,https://www.lifesitenews.com/news/italy-bans-international-surrogacy-prohibiting-homosexuals-pedophiles-from-buying-children-abroad/
3594,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-18,https://www.lifesitenews.com/news/italy-bans-international-surrogacy-prohibiting-homosexuals-pedophiles-from-buying-children-abroad/
3597,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2022-08-25,https://thepeoplesvoice.tv/zoophile-pride-marchers-demand-lgbtqi-movement-add-a-z/
3597,2,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2022-08-25,https://thepeoplesvoice.tv/zoophile-pride-marchers-demand-lgbtqi-movement-add-a-z/
3597,1,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2022-08-25,https://thepeoplesvoice.tv/zoophile-pride-marchers-demand-lgbtqi-movement-add-a-z/
3605,2,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-03-15,https://harbingersdaily.com/leaked-messages-show-pro-lgbt-doctors-knowingly-push-life-threatening-hormones-on-children/
3605,1,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-03-15,https://harbingersdaily.com/leaked-messages-show-pro-lgbt-doctors-knowingly-push-life-threatening-hormones-on-children/
3605,3,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-03-15,https://harbingersdaily.com/leaked-messages-show-pro-lgbt-doctors-knowingly-push-life-threatening-hormones-on-children/
3606,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-12-19,https://www.npr.org/2023/12/19/1220210844/vatican-says-priests-can-bless-same-sex-couples
3606,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-12-19,https://www.npr.org/2023/12/19/1220210844/vatican-says-priests-can-bless-same-sex-couples
3606,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-12-19,https://www.npr.org/2023/12/19/1220210844/vatican-says-priests-can-bless-same-sex-couples
3607,3,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-17,https://www.lifesitenews.com/news/the-transgender-movement-will-never-give-up-heres-why/
3607,2,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-17,https://www.lifesitenews.com/news/the-transgender-movement-will-never-give-up-heres-why/
3607,1,HARD_TO_SAY,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-17,https://www.lifesitenews.com/news/the-transgender-movement-will-never-give-up-heres-why/
3608,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-08-23,https://apnews.com/article/bird-flu-usda-iowa-research-8506a7cd0ab1e58cf776aba67b0f97f8
3608,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-08-23,https://apnews.com/article/bird-flu-usda-iowa-research-8506a7cd0ab1e58cf776aba67b0f97f8
3608,1,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-08-23,https://apnews.com/article/bird-flu-usda-iowa-research-8506a7cd0ab1e58cf776aba67b0f97f8
3609,1,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-06,https://abcnews.go.com/Health/valley-fever-after-19-infected-california-music-festival/story?id=113452381
3609,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-06,https://abcnews.go.com/Health/valley-fever-after-19-infected-california-music-festival/story?id=113452381
3609,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-06,https://abcnews.go.com/Health/valley-fever-after-19-infected-california-music-festival/story?id=113452381
3611,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-03-03,https://www.politifact.com/factchecks/2023/mar/17/facebook-posts/us-not-threatening-aid-uganda-over-new-anti-lgbtq/
3611,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-03-03,https://www.politifact.com/factchecks/2023/mar/17/facebook-posts/us-not-threatening-aid-uganda-over-new-anti-lgbtq/
3611,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-03-03,https://www.politifact.com/factchecks/2023/mar/17/facebook-posts/us-not-threatening-aid-uganda-over-new-anti-lgbtq/
3613,1,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-24,https://expose-news.com/2024/09/24/is-autism-caused-by-vaccination/
3613,2,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-24,https://expose-news.com/2024/09/24/is-autism-caused-by-vaccination/
3613,3,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-24,https://expose-news.com/2024/09/24/is-autism-caused-by-vaccination/
3615,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-09-05,https://www.france24.com/en/live-news/20230905-hong-kong-s-top-court-rules-in-favour-of-same-sex-civil-unions
3615,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-09-05,https://www.france24.com/en/live-news/20230905-hong-kong-s-top-court-rules-in-favour-of-same-sex-civil-unions
3615,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-09-05,https://www.france24.com/en/live-news/20230905-hong-kong-s-top-court-rules-in-favour-of-same-sex-civil-unions
3616,1,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-02,https://www.theguardian.com/society/2024/oct/03/number-of-people-in-uk-out-of-work-due-to-ill-health-growing-by-300000-a-year
3616,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-02,https://www.theguardian.com/society/2024/oct/03/number-of-people-in-uk-out-of-work-due-to-ill-health-growing-by-300000-a-year
3616,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-02,https://www.theguardian.com/society/2024/oct/03/number-of-people-in-uk-out-of-work-due-to-ill-health-growing-by-300000-a-year
3620,1,HARD_TO_SAY,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-01-19,https://www.euractiv.com/section/health-consumers/news/in-france-low-rate-of-hpv-vaccination-raises-concerns-among-health-experts/
3620,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-01-19,https://www.euractiv.com/section/health-consumers/news/in-france-low-rate-of-hpv-vaccination-raises-concerns-among-health-experts/
3620,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-01-19,https://www.euractiv.com/section/health-consumers/news/in-france-low-rate-of-hpv-vaccination-raises-concerns-among-health-experts/
3622,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-08-04,https://observers.france24.com/en/americas/20230804-arrests-highlight-the-growing-criminalisation-of-lgbt-people-in-venezuela
3622,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-08-04,https://observers.france24.com/en/americas/20230804-arrests-highlight-the-growing-criminalisation-of-lgbt-people-in-venezuela
3622,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-08-04,https://observers.france24.com/en/americas/20230804-arrests-highlight-the-growing-criminalisation-of-lgbt-people-in-venezuela
3623,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-26,https://abcnews.go.com/Health/researchers-investigate-potential-link-rsv-sudden-unexpected-infant/story?id=114183875
3623,1,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-26,https://abcnews.go.com/Health/researchers-investigate-potential-link-rsv-sudden-unexpected-infant/story?id=114183875
3623,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-26,https://abcnews.go.com/Health/researchers-investigate-potential-link-rsv-sudden-unexpected-infant/story?id=114183875
3626,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-12-17,https://www.nbcnews.com/nbc-out/out-politics-and-policy/75-anti-lgbtq-bills-become-law-2023-rcna124250
3626,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-12-17,https://www.nbcnews.com/nbc-out/out-politics-and-policy/75-anti-lgbtq-bills-become-law-2023-rcna124250
3626,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2023-12-17,https://www.nbcnews.com/nbc-out/out-politics-and-policy/75-anti-lgbtq-bills-become-law-2023-rcna124250
3630,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-07,https://abcnews.go.com/Health/missouri-reports-first-human-case-bird-flu-in-state/story?id=113474247
3630,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-07,https://abcnews.go.com/Health/missouri-reports-first-human-case-bird-flu-in-state/story?id=113474247
3630,1,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-07,https://abcnews.go.com/Health/missouri-reports-first-human-case-bird-flu-in-state/story?id=113474247
3631,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-15,https://eu.usatoday.com/story/news/health/2024/10/15/hurricane-helene-milton-infection-chronic-disease/75613124007/
3631,1,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-15,https://eu.usatoday.com/story/news/health/2024/10/15/hurricane-helene-milton-infection-chronic-disease/75613124007/
3631,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-10-15,https://eu.usatoday.com/story/news/health/2024/10/15/hurricane-helene-milton-infection-chronic-disease/75613124007/
3632,2,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-02-12,https://www.politifact.com/factchecks/2024/feb/14/instagram-posts/no-radiation-poisoning-does-not-cause-covid-19/
3632,3,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-02-12,https://www.politifact.com/factchecks/2024/feb/14/instagram-posts/no-radiation-poisoning-does-not-cause-covid-19/
3632,1,CREDIBLE_INFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-02-12,https://www.politifact.com/factchecks/2024/feb/14/instagram-posts/no-radiation-poisoning-does-not-cause-covid-19/
3634,2,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-15,https://www.lifesitenews.com/news/supreme-court-should-uphold-tennessees-ban-on-transgender-drugs-for-children-legal-scholar/
3634,1,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-15,https://www.lifesitenews.com/news/supreme-court-should-uphold-tennessees-ban-on-transgender-drugs-for-children-legal-scholar/
3634,3,DISINFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-10-15,https://www.lifesitenews.com/news/supreme-court-should-uphold-tennessees-ban-on-transgender-drugs-for-children-legal-scholar/
3635,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-08-13,https://www.euractiv.com/section/non-discrimination/news/council-of-europe-urges-bulgaria-to-scrap-lgbtq-promotion-ban/
3635,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-08-13,https://www.euractiv.com/section/non-discrimination/news/council-of-europe-urges-bulgaria-to-scrap-lgbtq-promotion-ban/
3635,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-08-13,https://www.euractiv.com/section/non-discrimination/news/council-of-europe-urges-bulgaria-to-scrap-lgbtq-promotion-ban/
3636,2,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-07-24,https://www.theguardian.com/global-development/article/2024/jul/24/mexico-city-transfemicide-law
3636,3,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-07-24,https://www.theguardian.com/global-development/article/2024/jul/24/mexico-city-transfemicide-law
3636,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-07-24,https://www.theguardian.com/global-development/article/2024/jul/24/mexico-city-transfemicide-law
3637,2,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-11,https://naturalnews.com/2024-09-11-cdc-wants-inject-babies-with-covid-vaccines.html
3637,1,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-11,https://naturalnews.com/2024-09-11-cdc-wants-inject-babies-with-covid-vaccines.html
3637,3,DISINFORMATION,HEALTH_INCLUDING_COVID_19_AND_VACCINES,2024-09-11,https://naturalnews.com/2024-09-11-cdc-wants-inject-babies-with-covid-vaccines.html
3638,1,CREDIBLE_INFORMATION,DISINFORMATION_ABOUT_LGBTQIA_PLUS,2024-09-25,https://www.npr.org/sections/shots-health-news/2024/09/25/nx-s1-5127347/more-trans-teens-attempted-suicide-after-states-passed-anti-trans-laws-a-study-shows
